UserID,Product,n
18,CONDIMENTS/SAUCES,17
18,CONVENIENT BRKFST/WHLSM SNACKS,10
18,COOKIES,2
18,COOKIES/CONES,7
18,COUPON/MISC ITEMS,30
18,COUPONS/STORE & MFG,1
18,CRACKERS/MISC BKD FD,29
18,DELI MEATS,30
18,DELI SPECIALTIES (RETAIL PK),5
18,DEODORANTS,2
18,DINNER MXS:DRY,19
18,DINNER SAUSAGE,2
18,DISHWASH DETERGENTS,6
18,DISPOSIBLE FOILWARE,2
18,DOG FOODS,14
18,DOMESTIC GOODS,1
18,DOMESTIC WINE,99
18,DRIED FRUIT,2
18,DRY BN/VEG/POTATO/RICE,17
18,DRY MIX DESSERTS,2
18,DRY NOODLES/PASTA,8
18,DRY SAUCES/GRAVY,1
18,EGGS,24
18,FACIAL TISS/DNR NAPKIN,17
18,FD WRAPS/BAGS/TRSH BG,4
18,FIRST AID PRODUCTS,3
18,FLOUR & MEALS,1
18,FLUID MILK PRODUCTS,122
18,FROZEN,11
18,FROZEN - BOXED(GROCERY),2
18,FROZEN BREAD/DOUGH,8
18,FROZEN PIE/DESSERTS,2
18,FROZEN PIZZA,43
18,FRUIT - SHELF STABLE,15
18,FRZN FRUITS,2
18,FRZN VEGETABLE/VEG DSH,10
18,GRAPES,10
18,GREETING CARDS/WRAP/PARTY SPLY,5
18,HAIR CARE ACCESSORIES,1
18,HAIR CARE PRODUCTS,2
18,HAND/BODY/FACIAL PRODUCTS,1
18,HARDWARE SUPPLIES,1
18,HERBS,11
18,HISPANIC,2
18,HOME FURNISHINGS,4
18,ICE CREAM/MILK/SHERBTS,24
18,IMPORTED WINE,8
18,IN-STORE PHOTOFINISHING,2
18,ISOTONIC DRINKS,38
18,LAUNDRY ADDITIVES,1
18,LAUNDRY DETERGENTS,2
18,LAWN AND GARDEN SHOP,5
18,LAXATIVES,1
18,LUNCHMEAT,1
18,MARGARINES,2
18,MEAT - MISC,2
18,MELONS,1
18,MILK BY-PRODUCTS,12
18,MISC WINE,2
18,MISC. DAIRY,26
18,MOLASSES/SYRUP/PANCAKE MIXS,2
18,MUSHROOMS,46
18,NO COMMODITY DESCRIPTION,1
18,NON-DAIRY BEVERAGES,1
18,NUTS,2
18,OLIVES,3
18,ONIONS,20
18,ORAL HYGIENE PRODUCTS,3
18,ORGANICS FRUIT & VEGETABLES,12
18,PAPER HOUSEWARES,2
18,PAPER TOWELS,8
18,PASTA SAUCE,7
18,PEARS,3
18,PEPPERS-ALL,17
18,PICKLE/RELISH/PKLD VEG,2
18,PNT BTR/JELLY/JAMS,14
18,POPCORN,3
18,PORK,4
18,PORTABLE ELECTRIC APPLIANCES,1
18,POTATOES,4
18,PROCESSED,5
18,REFRGRATD DOUGH PRODUCTS,7
18,REFRGRATD JUICES/DRNKS,28
18,REFRIGERATED,10
18,ROLLS,2
18,SALAD MIX,44
18,SALADS/DIPS,12
18,SALD DRSNG/SNDWCH SPRD,21
18,SEAFOOD-FRESH,12
18,SEAFOOD - FROZEN,22
18,SEASONAL,1
18,SHAVING CARE PRODUCTS,2
18,SHORTENING/OIL,8
18,SINUS AND ALLERGY,1
18,SNACK NUTS,29
18,SOAP - LIQUID & BAR,7
18,SOFT DRINKS,8
18,SOUP,13
18,SPICES & EXTRACTS,19
18,SQUASH,24
18,STONE FRUIT,2
18,SUGARS/SWEETNERS,5
18,SYRUPS/TOPPINGS,1
18,TICKETS,1
18,TOMATOES,30
18,TROPICAL FRUIT,24
18,VALUE ADDED FRUIT,2
18,VEGETABLES - ALL OTHERS,38
18,VEGETABLES - SHELF STABLE,34
18,VEGETABLES SALAD,3
18,VITAMINS,3
18,WAREHOUSE SNACKS,3
18,WATER - CARBONATED/FLVRD DRINK,9
18,YOGURT,1
19,ADULT INCONTINENCE,1
19,AIR CARE,16
19,ANALGESICS,2
19,APPLES,12
19,AUTOMOTIVE PRODUCTS,1
19,BACON,30
19,BAG SNACKS,131
19,BAKED BREAD/BUNS/ROLLS,209
19,BAKED SWEET GOODS,102
19,BAKING MIXES,33
19,BAKING NEEDS,5
19,BATH TISSUES,8
19,BEANS - CANNED GLASS & MW,45
19,BEEF,159
19,BEERS/ALES,10
19,BERRIES,19
19,BLEACH,3
19,BREAD,1
19,BREAKFAST SAUSAGE/SANDWICHES,46
19,BREAKFAST SWEETS,14
19,BUTTER,2
19,CAKES,2
19,CANDLES/ACCESSORIES,1
19,CANDY - CHECKLANE,27
19,CANDY - PACKAGED,33
19,CANNED JUICES,41
19,CANNED MILK,4
19,CARROTS,6
19,CAT FOOD,1
19,CHARCOAL AND LIGHTER FLUID,3
19,CHEESE,124
19,CHEESES,2
19,CHICKEN,57
19,CHICKEN/POULTRY,7
19,CIGARETTES,2
19,CITRUS,10
19,COCOA MIXES,3
19,COFFEE,10
19,COLD AND FLU,2
19,COLD CEREAL,135
19,CONDIMENTS/SAUCES,47
19,CONVENIENT BRKFST/WHLSM SNACKS,68
19,COOKIES,5
19,COOKIES/CONES,67
19,COSMETIC ACCESSORIES,1
19,COUPON/MISC ITEMS,87
19,COUPONS/STORE & MFG,1
19,CRACKERS/MISC BKD FD,38
19,DELI MEATS,57
19,DINNER MXS:DRY,52
19,DINNER SAUSAGE,48
19,DISHWASH DETERGENTS,7
19,DISPOSIBLE FOILWARE,1
19,DOMESTIC GOODS,1
19,DOMESTIC WINE,2
19,DRIED FRUIT,4
19,DRY BN/VEG/POTATO/RICE,68
19,DRY MIX DESSERTS,10
19,DRY NOODLES/PASTA,35
19,DRY SAUCES/GRAVY,16
19,EASTER,1
19,EGGS,60
19,ELECTRICAL SUPPPLIES,2
19,EXOTIC GAME/FOWL,1
19,FACIAL TISS/DNR NAPKIN,2
19,FD WRAPS/BAGS/TRSH BG,6
19,FIRST AID PRODUCTS,1
19,FLORAL-FRESH CUT,1
19,FLOUR & MEALS,8
19,FLUID MILK PRODUCTS,132
19,FROZEN BREAD/DOUGH,9
19,FROZEN CHICKEN,2
19,FROZEN MEAT,14
19,FROZEN PIE/DESSERTS,16
19,FROZEN PIZZA,44
19,FRUIT - SHELF STABLE,131
19,FRZN BREAKFAST FOODS,12
19,FRZN FRUITS,2
19,FRZN MEAT/MEAT DINNERS,30
19,FRZN NOVELTIES/WTR ICE,36
19,FRZN POTATOES,17
19,FRZN VEGETABLE/VEG DSH,43
19,FUEL,17
19,GRAPES,23
19,GREETING CARDS/WRAP/PARTY SPLY,4
19,HAIR CARE PRODUCTS,1
19,HAND/BODY/FACIAL PRODUCTS,2
19,HEAT/SERVE,19
19,HERBS,1
19,HISPANIC,66
19,HOT CEREAL,10
19,HOT DOGS,22
19,HOUSEHOLD CLEANG NEEDS,2
19,ICE CREAM/MILK/SHERBTS,47
19,INFANT FORMULA,1
19,IRONING AND CHEMICALS,1
19,ISOTONIC DRINKS,41
19,J-HOOKS,1
19,LAUNDRY ADDITIVES,1
19,LAUNDRY DETERGENTS,6
19,LUNCHMEAT,54
19,MAGAZINE,1
19,MAKEUP AND TREATMENT,1
19,MARGARINES,21
19,MEAT - MISC,55
19,MEAT - SHELF STABLE,44
19,MILK BY-PRODUCTS,21
19,MISC. DAIRY,22
19,MISCELLANEOUS,3
19,MOLASSES/SYRUP/PANCAKE MIXS,20
19,MUSHROOMS,1
19,NEW AGE,1
19,NEWSPAPER,2
19,OLIVES,4
19,ONIONS,10
19,ORAL HYGIENE PRODUCTS,8
19,ORGANICS FRUIT & VEGETABLES,1
19,PAPER HOUSEWARES,4
19,PAPER TOWELS,7
19,PARTY TRAYS,1
19,PASTA SAUCE,58
19,PEPPERS-ALL,1
19,PICKLE/RELISH/PKLD VEG,26
19,PIES,3
19,PLASTIC HOUSEWARES,3
19,PNT BTR/JELLY/JAMS,18
19,POPCORN,8
19,PORK,65
19,POTATOES,39
19,PREPAID WIRELESS&ACCESSORIES,1
19,PREPARED FOOD,1
19,PROCESSED,6
19,PWDR/CRYSTL DRNK MX,63
19,REFRGRATD DOUGH PRODUCTS,33
19,REFRGRATD JUICES/DRNKS,213
19,REFRIGERATED,3
19,RICE CAKES,1
19,SALAD BAR,10
19,SALAD MIX,45
19,SALADS/DIPS,3
19,SALD DRSNG/SNDWCH SPRD,36
19,SEAFOOD-FRESH,2
19,SEAFOOD - FROZEN,16
19,SEAFOOD - MISC,5
19,SEAFOOD - SHELF STABLE,28
19,SHAVING CARE PRODUCTS,1
19,SHORTENING/OIL,38
19,SINUS AND ALLERGY,4
19,SMOKED MEATS,11
19,SNACK NUTS,9
19,SNACKS,1
19,SOAP - LIQUID & BAR,7
19,SOFT DRINKS,288
19,SOUP,89
19,SPICES & EXTRACTS,21
19,SPRING/SUMMER SEASONAL,2
19,STATIONERY & SCHOOL SUPPLIES,2
19,STONE FRUIT,6
19,SUGARS/SWEETNERS,27
19,SWEET GOODS & SNACKS,5
19,SYRUPS/TOPPINGS,2
19,TEAS,2
19,TOMATOES,32
19,TOYS AND GAMES,1
19,TROPICAL FRUIT,36
19,TURKEY,6
19,UNKNOWN,1
19,VALUE ADDED FRUIT,7
19,VALUE ADDED VEGETABLES,1
19,VEGETABLES - ALL OTHERS,17
19,VEGETABLES - SHELF STABLE,110
19,VEGETABLES SALAD,28
19,WAREHOUSE SNACKS,34
19,WATER,21
19,WATER - CARBONATED/FLVRD DRINK,51
19,YOGURT,40
20,AIR CARE,2
20,ANALGESICS,4
20,APPLES,16
20,BACON,12
20,BAG SNACKS,74
20,BAKED BREAD/BUNS/ROLLS,48
20,BAKED SWEET GOODS,12
20,BAKING MIXES,60
20,BAKING NEEDS,18
20,BATH,1
20,BATH TISSUES,10
20,BATTERIES,1
20,BEANS - CANNED GLASS & MW,8
20,BEEF,80
20,BEERS/ALES,4
20,BREAD,10
20,BREAKFAST SAUSAGE/SANDWICHES,33
20,BREAKFAST SWEETS,14
20,CAKES,88
20,CANDY - CHECKLANE,8
20,CANDY - PACKAGED,13
20,CANNED JUICES,11
20,CHEESE,76
20,CHICKEN,4
20,CIGARETTES,102
20,COCOA MIXES,1
20,COFFEE,8
20,COFFEE SHOP,17
20,COLD AND FLU,13
20,COLD CEREAL,51
20,CONDIMENTS/SAUCES,25
20,CONVENIENT BRKFST/WHLSM SNACKS,1
20,COOKIES,4
20,COOKIES/CONES,26
20,COUPON/MISC ITEMS,45
20,COUPONS/STORE & MFG,10
20,CRACKERS/MISC BKD FD,11
20,DIAPERS & DISPOSABLES,1
20,DINNER MXS:DRY,40
20,DINNER SAUSAGE,2
20,DISHWASH DETERGENTS,1
20,DISPOSIBLE FOILWARE,1
20,DOG FOODS,28
20,DOMESTIC GOODS,1
20,DOMESTIC WINE,2
20,DRY BN/VEG/POTATO/RICE,29
20,DRY NOODLES/PASTA,15
20,DRY SAUCES/GRAVY,4
20,EGGS,23
20,FD WRAPS/BAGS/TRSH BG,7
20,FEMININE HYGIENE,1
20,FIRST AID PRODUCTS,1
20,FLUID MILK PRODUCTS,151
20,FOOT CARE PRODUCTS,1
20,FROZEN BREAD/DOUGH,7
20,FROZEN MEAT,2
20,FROZEN PIE/DESSERTS,93
20,FROZEN PIZZA,47
20,FRZN BREAKFAST FOODS,23
20,FRZN FRUITS,57
20,FRZN MEAT/MEAT DINNERS,3
20,FRZN NOVELTIES/WTR ICE,3
20,FRZN POTATOES,6
20,FRZN VEGETABLE/VEG DSH,8
20,FUEL,15
20,GRAPES,1
20,GREETING CARDS/WRAP/PARTY SPLY,6
20,HAIR CARE PRODUCTS,1
20,HISPANIC,22
20,HOT CEREAL,2
20,HOT DOGS,67
20,HOUSEHOLD CLEANG NEEDS,4
20,ISOTONIC DRINKS,5
20,J-HOOKS,1
20,LAUNDRY DETERGENTS,1
20,LAXATIVES,6
20,LIQUOR,1
20,LUNCHMEAT,30
20,MAGAZINE,3
20,MARGARINES,9
20,MEAT - SHELF STABLE,3
20,MILK BY-PRODUCTS,16
20,MOLASSES/SYRUP/PANCAKE MIXS,15
20,NEWSPAPER,7
20,NO COMMODITY DESCRIPTION,3
20,ORAL HYGIENE PRODUCTS,2
20,PAPER HOUSEWARES,1
20,PAPER TOWELS,6
20,PASTA SAUCE,14
20,PEARS,6
20,PET CARE SUPPLIES,20
20,PNT BTR/JELLY/JAMS,8
20,PROCESSED,2
20,PWDR/CRYSTL DRNK MX,11
20,REFRGRATD DOUGH PRODUCTS,53
20,REFRGRATD JUICES/DRNKS,10
20,SALAD MIX,27
20,SALD DRSNG/SNDWCH SPRD,13
20,SEAFOOD - FROZEN,4
20,SEAFOOD - SHELF STABLE,13
20,SHORTENING/OIL,7
20,SNACK NUTS,1
20,SOFT DRINKS,78
20,SOUP,7
20,SPICES & EXTRACTS,4
20,SPRING/SUMMER SEASONAL,1
20,SUGARS/SWEETNERS,15
20,SWEET GOODS & SNACKS,2
20,TEAS,1
20,TOMATOES,1
20,TROPICAL FRUIT,14
20,TURKEY,2
20,VEGETABLES - SHELF STABLE,13
20,WATER - CARBONATED/FLVRD DRINK,7
20,YOGURT,2
22,AIR CARE,12
22,ANALGESICS,2
22,ANTACIDS,1
22,APPLES,12
22,BACON,5
22,BAG SNACKS,56
22,BAKED BREAD/BUNS/ROLLS,30
22,BAKING MIXES,15
22,BAKING NEEDS,28
22,BATH,1
22,BATH TISSUES,2
22,BEANS - CANNED GLASS & MW,13
22,BEEF,66
22,BEERS/ALES,1
22,BERRIES,3
22,BOOKSTORE,1
22,BREAD,10
22,BREAKFAST SAUSAGE/SANDWICHES,1
22,BREAKFAST SWEETS,1
22,BUTTER,8
22,CAKES,1
22,CANDY - CHECKLANE,1
22,CANDY - PACKAGED,13
22,CANNED JUICES,2
22,CANNED MILK,1
22,CARROTS,4
22,CHEESE,53
22,CHEESES,8
22,CHICKEN/POULTRY,4
22,CITRUS,3
22,COFFEE,20
22,COFFEE FILTERS,2
22,COLD AND FLU,8
22,COLD CEREAL,103
22,CONDIMENTS,2
22,CONDIMENTS/SAUCES,25
22,CONVENIENT BRKFST/WHLSM SNACKS,1
22,COOKIES,3
22,COOKIES/CONES,6
22,COUPON/MISC ITEMS,29
22,COUPONS/STORE & MFG,1
22,CRACKERS/MISC BKD FD,22
22,DELI MEATS,54
22,DELI SPECIALTIES (RETAIL PK),8
22,DINNER MXS:DRY,10
22,DINNER SAUSAGE,14
22,DRIED FRUIT,3
22,DRY BN/VEG/POTATO/RICE,18
22,DRY MIX DESSERTS,26
22,DRY NOODLES/PASTA,24
22,DRY SAUCES/GRAVY,2
22,EASTER,1
22,EGGS,26
22,ELECTRICAL SUPPPLIES,1
22,EYE AND EAR CARE PRODUCTS,1
22,FACIAL TISS/DNR NAPKIN,2
22,FD WRAPS/BAGS/TRSH BG,15
22,FLOUR & MEALS,6
22,FLUID MILK PRODUCTS,62
22,FOOT CARE PRODUCTS,6
22,FROZEN - BOXED(GROCERY),5
22,FROZEN PIE/DESSERTS,6
22,FRUIT - SHELF STABLE,19
22,FRZN ICE,1
22,FRZN MEAT/MEAT DINNERS,27
22,FRZN NOVELTIES/WTR ICE,2
22,FRZN POTATOES,4
22,FRZN VEGETABLE/VEG DSH,11
22,GARDEN CENTER,3
22,GRAPES,16
22,GREETING CARDS/WRAP/PARTY SPLY,24
22,HALLOWEEN,1
22,HISPANIC,11
22,HOME FREEZING & CANNING SUPPLY,6
22,HOSIERY/SOCKS,2
22,HOT CEREAL,3
22,HOUSEHOLD CLEANG NEEDS,7
22,ICE CREAM/MILK/SHERBTS,12
22,INSECTICIDES,5
22,J-HOOKS,1
22,LAUNDRY ADDITIVES,1
22,LAUNDRY DETERGENTS,2
22,LAXATIVES,7
22,LIQUOR,1
22,LUNCHMEAT,5
22,MARGARINES,41
22,MEAT - MISC,2
22,MEAT - SHELF STABLE,2
22,MILK BY-PRODUCTS,15
22,MISC WINE,3
22,MISC. DAIRY,5
22,MISCELLANEOUS,3
22,MOLASSES/SYRUP/PANCAKE MIXS,1
22,MUSHROOMS,8
22,NUTS,6
22,OLIVES,1
22,ONIONS,13
22,ORAL HYGIENE PRODUCTS,3
22,ORGANICS FRUIT & VEGETABLES,3
22,PACKAGED NATURAL SNACKS,1
22,PAPER HOUSEWARES,2
22,PASTA SAUCE,16
22,PEPPERS-ALL,1
22,PICKLE/RELISH/PKLD VEG,15
22,PIES,2
22,PNT BTR/JELLY/JAMS,12
22,POPCORN,1
22,PORK,7
22,POTATOES,15
22,PROCESSED,8
22,PWDR/CRYSTL DRNK MX,6
22,REFRGRATD DOUGH PRODUCTS,7
22,REFRGRATD JUICES/DRNKS,10
22,ROLLS,5
22,SALAD MIX,33
22,SALADS/DIPS,6
22,SALD DRSNG/SNDWCH SPRD,22
22,SEAFOOD - FROZEN,2
22,SEAFOOD - MISC,1
22,SEAFOOD - SHELF STABLE,4
22,SHORTENING/OIL,17
22,SINUS AND ALLERGY,1
22,SMOKED MEATS,2
22,SNACK NUTS,4
22,SOAP - LIQUID & BAR,2
22,SOFT DRINKS,24
22,SOUP,60
22,SPICES & EXTRACTS,12
22,SPRING/SUMMER SEASONAL,1
22,SQUASH,1
22,STONE FRUIT,1
22,SUGARS/SWEETNERS,7
22,SYRUPS/TOPPINGS,1
22,TEAS,5
22,TOMATOES,9
22,TROPICAL FRUIT,82
22,VALUE ADDED FRUIT,2
22,VALUE ADDED VEGETABLES,3
22,VEGETABLES - ALL OTHERS,5
22,VEGETABLES - SHELF STABLE,32
22,VEGETABLES SALAD,9
22,WAREHOUSE SNACKS,5
22,WATCHES/CALCULATORS/LOBBY,2
22,YOGURT,1
25,AIR CARE,1
25,ANALGESICS,2
25,APPAREL,1
25,APPLES,1
25,AUDIO/VIDEO PRODUCTS,1
25,BABY HBC,1
25,BACON,14
25,BAG SNACKS,74
25,BAKED BREAD/BUNS/ROLLS,85
25,BAKED SWEET GOODS,42
25,BAKING NEEDS,1
25,BATH TISSUES,10
25,BEANS - CANNED GLASS & MW,1
25,BEEF,19
25,BEERS/ALES,13
25,BERRIES,4
25,BREAKFAST SAUSAGE/SANDWICHES,3
25,BREAKFAST SWEETS,8
25,CANDY - CHECKLANE,14
25,CANDY - PACKAGED,12
25,CANNED JUICES,17
25,CARROTS,1
25,CHEESE,28
25,CHEESES,1
25,CHICKEN,1
25,CHRISTMAS  SEASONAL,1
25,CIGARETTES,19
25,CITRUS,7
25,COCOA MIXES,1
25,COLD AND FLU,1
25,COLD CEREAL,11
25,CONDIMENTS/SAUCES,17
25,CONVENIENT BRKFST/WHLSM SNACKS,2
25,COOKIES/CONES,7
25,COOKWARE & BAKEWARE,1
25,COUPON/MISC ITEMS,4
25,CRACKERS/MISC BKD FD,11
25,DELI MEATS,15
25,DINNER MXS:DRY,4
25,DINNER SAUSAGE,1
25,DOLLAR VALUE PRODUCTS,2
25,DOMESTIC GOODS,4
25,DRY MIX DESSERTS,4
25,DRY NOODLES/PASTA,5
25,EGGS,11
25,ELECTRICAL SUPPPLIES,2
25,FD WRAPS/BAGS/TRSH BG,2
25,FIRST AID PRODUCTS,1
25,FLOUR & MEALS,1
25,FLUID MILK PRODUCTS,55
25,FROZEN BREAD/DOUGH,2
25,FROZEN PIE/DESSERTS,1
25,FROZEN PIZZA,18
25,FRUIT - SHELF STABLE,6
25,FRZN BREAKFAST FOODS,26
25,FRZN MEAT/MEAT DINNERS,3
25,FRZN NOVELTIES/WTR ICE,1
25,FRZN POTATOES,16
25,FRZN VEGETABLE/VEG DSH,1
25,GRAPES,9
25,GREETING CARDS/WRAP/PARTY SPLY,1
25,HAIR CARE PRODUCTS,3
25,HARDWARE SUPPLIES,1
25,HEAT/SERVE,1
25,HOUSEHOLD CLEANG NEEDS,5
25,ICE CREAM/MILK/SHERBTS,31
25,ISOTONIC DRINKS,13
25,J-HOOKS,1
25,LAUNDRY ADDITIVES,1
25,LAUNDRY DETERGENTS,1
25,LUNCHMEAT,74
25,MAKEUP AND TREATMENT,1
25,MARGARINES,3
25,MEAT - SHELF STABLE,17
25,MELONS,1
25,MILK BY-PRODUCTS,1
25,MISC. DAIRY,3
25,MOLASSES/SYRUP/PANCAKE MIXS,8
25,NEWSPAPER,4
25,NO COMMODITY DESCRIPTION,1
25,ONIONS,1
25,PAPER HOUSEWARES,3
25,PAPER TOWELS,3
25,PASTA SAUCE,8
25,PICKLE/RELISH/PKLD VEG,2
25,PNT BTR/JELLY/JAMS,2
25,POTATOES,3
25,PROCESSED,1
25,PWDR/CRYSTL DRNK MX,5
25,REFRGRATD JUICES/DRNKS,1
25,SALAD BAR,4
25,SALAD MIX,7
25,SALD DRSNG/SNDWCH SPRD,10
25,SEAFOOD - FROZEN,2
25,SEAFOOD - MISC,2
25,SEAFOOD - SHELF STABLE,1
25,SHAVING CARE PRODUCTS,1
25,SMOKED MEATS,6
25,SOAP - LIQUID & BAR,3
25,SOFT DRINKS,26
25,SOUP,22
25,SPRING/SUMMER SEASONAL,1
25,STATIONERY & SCHOOL SUPPLIES,3
25,STONE FRUIT,1
25,SUGARS/SWEETNERS,1
25,TOYS AND GAMES,7
25,TROPICAL FRUIT,18
25,VALUE ADDED FRUIT,8
25,VEGETABLES - SHELF STABLE,40
25,VEGETABLES SALAD,1
25,VITAMINS,1
25,WAREHOUSE SNACKS,5
25,WATER,1
25,WATER - CARBONATED/FLVRD DRINK,16
25,YOGURT,5
27,AIR CARE,7
27,ANALGESICS,7
27,BAG SNACKS,76
27,BAKED SWEET GOODS,5
27,BATH TISSUES,1
27,BEANS - CANNED GLASS & MW,1
27,BEEF,1
27,BEERS/ALES,525
27,BREAKFAST SAUSAGE/SANDWICHES,29
27,BREAKFAST SWEETS,4
27,CAKES,5
27,CANDY - CHECKLANE,179
27,CANDY - PACKAGED,62
27,CAT FOOD,4
27,CHEESE,156
27,CHEESES,26
27,CHICKEN/POULTRY,20
27,CHRISTMAS  SEASONAL,6
27,CIGARETTES,345
27,COCOA MIXES,1
27,COFFEE,5
27,COLD AND FLU,3
27,CONDIMENTS/SAUCES,7
27,CONVENIENT BRKFST/WHLSM SNACKS,3
27,COOKIES,4
27,COOKIES/CONES,10
27,COUPON/MISC ITEMS,20
27,CRACKERS/MISC BKD FD,3
27,DELI MEATS,35
27,DINNER SAUSAGE,22
27,DISHWASH DETERGENTS,1
27,DOMESTIC GOODS,5
27,DRY NOODLES/PASTA,1
27,EGGS,1
27,FD WRAPS/BAGS/TRSH BG,3
27,FEMININE HYGIENE,6
27,FIRST AID PRODUCTS,3
27,FOOT CARE PRODUCTS,1
27,FROZEN MEAT,9
27,FROZEN PIZZA,75
27,FRZN BREAKFAST FOODS,3
27,FRZN MEAT/MEAT DINNERS,175
27,FRZN POTATOES,62
27,GREETING CARDS/WRAP/PARTY SPLY,1
27,HAIR CARE ACCESSORIES,7
27,HAIR CARE PRODUCTS,24
27,HEAT/SERVE,1
27,HOSIERY/SOCKS,2
27,ISOTONIC DRINKS,1
27,KITCHEN GADGETS,2
27,LAUNDRY ADDITIVES,2
27,LAUNDRY DETERGENTS,2
27,LUNCHMEAT,66
27,MAGAZINE,19
27,MAKEUP AND TREATMENT,2
27,MARGARINES,17
27,MEAT - MISC,1
27,MEAT - SHELF STABLE,7
27,MILK BY-PRODUCTS,97
27,NEWSPAPER,13
27,ORAL HYGIENE PRODUCTS,7
27,PAPER HOUSEWARES,9
27,PAPER TOWELS,3
27,PERSONAL CARE APPLIANCES,1
27,PET CARE SUPPLIES,1
27,PLASTIC HOUSEWARES,1
27,POTATOES,51
27,PREPARED FOOD,19
27,REFRIGERATED,3
27,SALAD MIX,10
27,SALADS/DIPS,14
27,SALD DRSNG/SNDWCH SPRD,29
27,SANDWICHES,2
27,SEAFOOD - SHELF STABLE,1
27,SHORTENING/OIL,1
27,SMOKED MEATS,20
27,SNACK NUTS,1
27,SOFT DRINKS,37
27,SOUP,12
27,SPICES & EXTRACTS,1
27,STATIONERY & SCHOOL SUPPLIES,2
27,TOBACCO OTHER,4
27,TROPICAL FRUIT,28
27,VALUE ADDED VEGETABLES,1
27,VEGETABLES - SHELF STABLE,3
27,VEGETABLES SALAD,1
27,WAREHOUSE SNACKS,20
27,WATER - CARBONATED/FLVRD DRINK,10
31,AIR CARE,2
31,ANALGESICS,2
31,APPLES,14
31,BABY HBC,10
31,BACON,3
31,BAG SNACKS,16
31,BAKED BREAD/BUNS/ROLLS,18
31,BAKED SWEET GOODS,1
31,BAKING MIXES,23
31,BAKING NEEDS,4
31,BATH TISSUES,4
31,BATTERIES,3
31,BEANS - CANNED GLASS & MW,5
31,BEEF,11
31,BEERS/ALES,12
31,BERRIES,4
31,BREAD,6
31,BREAKFAST SAUSAGE/SANDWICHES,3
31,BROCCOLI/CAULIFLOWER,1
31,BUTTER,5
31,CANDY - CHECKLANE,5
31,CANDY - PACKAGED,11
31,CANNED JUICES,6
31,CANNED MILK,1
31,CARROTS,2
31,CAT FOOD,4
31,CHEESE,76
31,CHEESES,22
31,CHICKEN,11
31,CIGARETTES,3
31,CITRUS,2
31,COCOA MIXES,3
31,COFFEE,9
31,COLD AND FLU,10
31,COLD CEREAL,14
31,CONDIMENTS/SAUCES,4
31,CONVENIENT BRKFST/WHLSM SNACKS,9
31,COOKIES/CONES,4
31,CORN,1
31,COUPON/MISC ITEMS,25
31,CRACKERS/MISC BKD FD,14
31,DELI MEATS,20
31,DEODORANTS,4
31,DIAPERS & DISPOSABLES,10
31,DINNER MXS:DRY,10
31,DINNER SAUSAGE,11
31,DISHWASH DETERGENTS,7
31,DOG FOODS,26
31,DOMESTIC WINE,6
31,DRY BN/VEG/POTATO/RICE,8
31,DRY MIX DESSERTS,4
31,DRY NOODLES/PASTA,17
31,EGGS,7
31,EXOTIC GAME/FOWL,1
31,FACIAL TISS/DNR NAPKIN,4
31,FAMILY PLANNING,1
31,FD WRAPS/BAGS/TRSH BG,8
31,FIRST AID PRODUCTS,1
31,FLORAL-FLOWERING PLANTS,1
31,FLOUR & MEALS,1
31,FLUID MILK PRODUCTS,55
31,FROZEN BREAD/DOUGH,2
31,FROZEN PIE/DESSERTS,1
31,FROZEN PIZZA,5
31,FRUIT - SHELF STABLE,14
31,FRZN BREAKFAST FOODS,2
31,FRZN MEAT/MEAT DINNERS,6
31,FRZN VEGETABLE/VEG DSH,9
31,GRAPES,7
31,GREETING CARDS/WRAP/PARTY SPLY,4
31,HAIR CARE PRODUCTS,4
31,HAND/BODY/FACIAL PRODUCTS,2
31,HISPANIC,13
31,HOT CEREAL,8
31,HOT DOGS,2
31,HOUSEHOLD CLEANG NEEDS,2
31,ICE CREAM/MILK/SHERBTS,28
31,INFANT CARE PRODUCTS,3
31,INFANT FORMULA,5
31,LAUNDRY ADDITIVES,6
31,LAUNDRY DETERGENTS,4
31,MAGAZINE,1
31,MARGARINES,10
31,MEAT - MISC,1
31,MEAT - SHELF STABLE,15
31,MELONS,1
31,MILK BY-PRODUCTS,18
31,MISC. DAIRY,2
31,MISCELLANEOUS,2
31,MOLASSES/SYRUP/PANCAKE MIXS,6
31,NEW AGE,1
31,NO COMMODITY DESCRIPTION,1
31,NUTS,1
31,ONIONS,4
31,ORAL HYGIENE PRODUCTS,4
31,PAPER HOUSEWARES,1
31,PAPER TOWELS,6
31,PASTA SAUCE,15
31,PEARS,1
31,PET CARE SUPPLIES,8
31,PICKLE/RELISH/PKLD VEG,2
31,PLASTIC HOUSEWARES,2
31,POPCORN,2
31,PORK,2
31,POTATOES,5
31,PROCESSED,13
31,REFRGRATD DOUGH PRODUCTS,2
31,REFRGRATD JUICES/DRNKS,22
31,REFRIGERATED,4
31,ROLLS,2
31,SALAD MIX,15
31,SALADS/DIPS,2
31,SALD DRSNG/SNDWCH SPRD,8
31,SEASONAL,1
31,SHAVING CARE PRODUCTS,1
31,SHORTENING/OIL,10
31,SINUS AND ALLERGY,3
31,SMOKED MEATS,1
31,SOAP - LIQUID & BAR,8
31,SOFT DRINKS,22
